	V4	V5	V6
108892	chr3	57672816	57673750
108893	chr3	57675462	57676311
108894	chr3	57681432	57682318
108895	chr3	57692551	57693331
108896	chr3	57706174	57707061
108897	chr3	57729295	57730204
108898	chr3	57731961	57732751
108899	chr3	57755757	57756655
108900	chr3	57778357	57779178
108901	chr3	57783581	57784474
108902	chr3	57790956	57791872
108903	chr3	57793574	57794447
108904	chr3	57803369	57804255
108905	chr3	57805381	57806212
108906	chr3	57814777	57815633
108907	chr3	57816532	57817444
108908	chr3	57840186	57841027
108909	chr3	57949533	57950379
108910	chr3	57951141	57952051
108911	chr3	57955895	57956776
108912	chr3	57959268	57959837
108913	chr3	57972250	57973132
108914	chr3	57974552	57975419
108915	chr3	57980188	57980927
108916	chr3	57981263	57982055
108917	chr3	57982303	57982981
108918	chr3	57983525	57984412
108919	chr3	57985446	57986341
108920	chr3	57998543	57999409
108921	chr3	58000355	58001274
108922	chr3	58007931	58008809
108923	chr3	58034699	58035613
108924	chr3	58038568	58039347
108925	chr3	58050862	58051640
108926	chr3	58052189	58053033
108927	chr3	58063023	58063821
108928	chr3	58074192	58074888
108929	chr3	58075003	58075630
108930	chr3	58081774	58082695
108931	chr3	58111520	58112349
108932	chr3	58115864	58116780
108933	chr3	58119919	58120805
108934	chr3	58167108	58167970
108935	chr3	58177471	58178354
108936	chr3	58181482	58182387
108937	chr3	58187459	58188333
108938	chr3	58196208	58197107
108939	chr3	58200924	58201673
108940	chr3	58202767	58203609
108941	chr3	58206372	58207197
108942	chr3	58214574	58215469
108943	chr3	58217094	58218032
108944	chr3	58232266	58233182
108945	chr3	58237211	58238109
108946	chr3	58255866	58256754
108947	chr3	58260205	58261180
108948	chr3	58271884	58272771
108949	chr3	58305879	58306760
108950	chr3	58317647	58318540
108951	chr3	58320664	58321573
108952	chr3	58324248	58325039
108953	chr3	58332498	58333345
108954	chr3	58334889	58335806
108955	chr3	58349745	58350241
108956	chr3	58350364	58351108
108957	chr3	58351857	58352631
108958	chr3	58353915	58354768
108959	chr3	58355155	58355748
108960	chr3	58355907	58356767
108961	chr3	58414342	58415236
108962	chr3	58433326	58434232
108963	chr3	58463414	58464273
108964	chr3	58464914	58465659
108965	chr3	58471100	58472013
108966	chr3	58474273	58475143
108967	chr3	58477994	58478606
108968	chr3	58478724	58479479
108969	chr3	58482919	58483739
108970	chr3	58483868	58484635
108971	chr3	58485576	58486294
108972	chr3	58486879	58487744
108973	chr3	58491557	58492448
108974	chr3	58502729	58503467
108975	chr3	58525602	58526266
108976	chr3	58526392	58527162
108977	chr3	58532516	58533414
108978	chr3	58568420	58569267
108979	chr3	58585072	58585896
108980	chr3	58629884	58630759
108981	chr3	58666411	58667330
108982	chr3	58682719	58683559
108983	chr3	58899162	58900037
108984	chr3	59049634	59050528
108985	chr3	59052515	59053405
108986	chr3	59211913	59212784
108987	chr3	59234684	59235381
108988	chr3	59249641	59250123
108989	chr3	59261942	59262793
108990	chr3	59286626	59287531
108991	chr3	59300471	59301390
108992	chr3	59301914	59302567
108993	chr3	59332544	59333365
108994	chr3	59334356	59335256
108995	chr3	59339761	59340658
108996	chr3	59374480	59375318
108997	chr3	59381055	59381958
108998	chr3	59385965	59386862
108999	chr3	59388254	59389127
109000	chr3	59424362	59425207
109001	chr3	59425691	59426536
109002	chr3	59426880	59427831
109003	chr3	59435862	59436797
109004	chr3	59443965	59444681
109005	chr3	59451054	59451952
109006	chr3	59452442	59453006
109007	chr3	59480130	59481036
109008	chr3	59514761	59515685
109009	chr3	59575094	59575962
109010	chr3	59709597	59710440
109011	chr3	59772531	59773440
109012	chr3	59783341	59784249
109013	chr3	59839495	59840373
109014	chr3	59857447	59858359
109015	chr3	59884137	59885041
109016	chr3	59985554	59986457
109017	chr3	59994706	59995392
109018	chr3	60001085	60001914
109019	chr3	60010543	60011425
109020	chr3	60017352	60018243
109021	chr3	60048238	60049130
109022	chr3	60056153	60057029
109023	chr3	60064484	60065315
109024	chr3	60065448	60066093
109025	chr3	60078764	60079675
109026	chr3	60081498	60082369
109027	chr3	60086536	60087415
109028	chr3	60325546	60326437
109029	chr3	60386006	60386938
109030	chr3	60854890	60855667
109031	chr3	60979197	60980083
109032	chr3	60992161	60993049
109033	chr3	61007731	61008413
109034	chr3	61008832	61009726
109035	chr3	61249706	61250541
109036	chr3	61251084	61251964
109037	chr3	61358156	61359054
109038	chr3	61637199	61638044
109039	chr3	61894742	61895646
109040	chr3	62287150	62288035
109041	chr3	62318617	62319465
109042	chr3	63343449	63344320
109043	chr3	63774402	63775277
109044	chr3	63807846	63808767
109045	chr3	63818296	63819203
109046	chr3	63863491	63864338
109047	chr3	63874581	63875438
109048	chr3	63878372	63879145
109049	chr3	63900266	63901100
109050	chr3	63910594	63911154
109051	chr3	63912049	63912887
109052	chr3	63921910	63922764
109053	chr3	63927406	63928314
109054	chr3	63933195	63933787
109055	chr3	63934240	63935117
109056	chr3	63937388	63938283
109057	chr3	63959939	63960826
109058	chr3	63961570	63962460
109059	chr3	63968029	63968807
109060	chr3	63969911	63970445
109061	chr3	63970564	63971443
109062	chr3	63975410	63976187
109063	chr3	63976496	63977304
109064	chr3	63978884	63979739
109065	chr3	63982136	63982845
109066	chr3	63993352	63994260
109067	chr3	63994954	63995778
109068	chr3	64023039	64023926
109069	chr3	64030412	64031311
109070	chr3	64484114	64484983
109071	chr3	66220481	66221388
109072	chr3	66253775	66254615
109073	chr3	66266828	66267704
109074	chr3	66276412	66277324
109075	chr3	66297362	66298237
109076	chr3	66298574	66299356
109077	chr3	66302040	66302905
109078	chr3	66303411	66304188
109079	chr3	66306748	66307643
109080	chr3	66311793	66312694
109081	chr3	66372384	66373281
109082	chr3	66377804	66378682
109083	chr3	66386828	66387602
109084	chr3	66393745	66394620
109085	chr3	66397630	66398421
109086	chr3	66407469	66408362
109087	chr3	66456404	66457302
109088	chr3	66472268	66473112
109089	chr3	66480555	66481415
109090	chr3	66483192	66484110
109091	chr3	66489946	66490844
109092	chr3	66494656	66495542
109093	chr3	66496661	66497279
109094	chr3	66497398	66498113
109095	chr3	66500689	66501577
109096	chr3	66503045	66503927
109097	chr3	66582453	66583373
109098	chr3	66644268	66645175
109099	chr3	66815879	66816780
109100	chr3	66821970	66822852
109101	chr3	66856305	66857198
109102	chr3	66904933	66905798
109103	chr3	66971745	66972610
109104	chr3	66980538	66981369
109105	chr3	66989968	66990769
109106	chr3	66991385	66992178
109107	chr3	66997773	66998645
109108	chr3	66999838	67000703
109109	chr3	67018255	67019075
109110	chr3	67048127	67049028
109111	chr3	67083025	67083913
109112	chr3	67113559	67114448
109113	chr3	67288467	67289343
109114	chr3	67290199	67291103
109115	chr3	67384701	67385505
109116	chr3	67601887	67602783
109117	chr3	67654079	67654923
109118	chr3	67655437	67656319
109119	chr3	67662462	67663357
109120	chr3	67678591	67679434
109121	chr3	67685346	67686161
109122	chr3	67737771	67738638
109123	chr3	67789860	67790708
109124	chr3	67939992	67940907
109125	chr3	67947813	67948729
109126	chr3	68007565	68008468
109127	chr3	68057410	68058315
109128	chr3	68087930	68088814
109129	chr3	68090200	68091113
109130	chr3	68973587	68974365
109131	chr3	69013215	69014042
109132	chr3	69020242	69021048
109133	chr3	69033274	69034143
109134	chr3	69051873	69052742
109135	chr3	69058182	69059104
109136	chr3	69063302	69064183
109137	chr3	69065074	69065947
109138	chr3	69072416	69073360
109139	chr3	69077860	69078764
109140	chr3	69079908	69080766
109141	chr3	69082567	69083465
109142	chr3	69084444	69085335
109143	chr3	69086156	69086966
109144	chr3	69091873	69092732
109145	chr3	69094043	69094847
109146	chr3	69095544	69096364
109147	chr3	69120628	69121523
109148	chr3	69144600	69145424
109149	chr3	69161398	69162255
109150	chr3	69197735	69198620
109151	chr3	69199230	69200001
109152	chr3	69200205	69201007
109153	chr3	69206051	69206947
109154	chr3	69212138	69213056
109155	chr3	69235616	69236447
109156	chr3	69236823	69237588
109157	chr3	69249750	69250629
109158	chr3	69281846	69282759
109159	chr3	69288079	69288973
109160	chr3	69306140	69307029
109161	chr3	69320650	69321329
109162	chr3	69321445	69322090
109163	chr3	69324221	69325097
109164	chr3	69326576	69327493
109165	chr3	69328436	69329318
109166	chr3	69330660	69331574
109167	chr3	69339572	69340477
109168	chr3	69352007	69352750
109169	chr3	69353322	69354229
109170	chr3	69363962	69364818
109171	chr3	69368054	69368951
109172	chr3	69370039	69370847
109173	chr3	69385773	69386660
109174	chr3	69389344	69390143
109175	chr3	69410056	69410902
109176	chr3	69433336	69434126
109177	chr3	69435557	69436380
109178	chr3	69439361	69440244
109179	chr3	69500358	69501257
109180	chr3	69524494	69525424
109181	chr3	69540503	69541253
109182	chr3	69541926	69542848
109183	chr3	69558644	69559557
109184	chr3	69560611	69561348
109185	chr3	69563721	69564522
109186	chr3	69565954	69566829
109187	chr3	69715043	69715855
109188	chr3	69735655	69736547
109189	chr3	69739013	69739867
109190	chr3	69740410	69741103
109191	chr3	69744091	69744982
109192	chr3	69747795	69748376
109193	chr3	69748480	69748954
109194	chr3	69750764	69751608
109195	chr3	69761948	69762342
109196	chr3	69762432	69762875
109197	chr3	69764060	69764945
109198	chr3	69776935	69777834
109199	chr3	69790784	69791682
109200	chr3	69982613	69983449
109201	chr3	69983789	69984549
109202	chr3	69994767	69995637
109203	chr3	70005873	70006772
109204	chr3	70010149	70011042
109205	chr3	70052953	70053822
109206	chr3	70178924	70179843
109207	chr3	70550496	70551388
109208	chr3	70833150	70834058
109209	chr3	70980421	70981258
109210	chr3	70989941	70990797
109211	chr3	71006628	71007488
109212	chr3	71008435	71009229
109213	chr3	71010539	71011399
109214	chr3	71026824	71027668
109215	chr3	71031626	71032433
109216	chr3	71035219	71035899
109217	chr3	71039073	71039959
109218	chr3	71045528	71046329
109219	chr3	71050261	71051170
109220	chr3	71056994	71057844
109221	chr3	71060342	71061204
109222	chr3	71064517	71065381
109223	chr3	71066421	71067282
109224	chr3	71069554	71070458
109225	chr3	71082788	71083398
109226	chr3	71083527	71084302
109227	chr3	71087057	71087961
109228	chr3	71089053	71089947
109229	chr3	71090292	71090992
109230	chr3	71092414	71093232
109231	chr3	71099946	71100791
109232	chr3	71102069	71102950
109233	chr3	71127125	71128050
109234	chr3	71130274	71131195
109235	chr3	71150174	71151026
109236	chr3	71185764	71186647
109237	chr3	71210235	71211087
109238	chr3	71219951	71220753
109239	chr3	71226470	71227395
109240	chr3	71248613	71249401
109241	chr3	71252493	71253324
109242	chr3	71298979	71299833
109243	chr3	71302315	71303206
109244	chr3	71305393	71306157
109245	chr3	71309280	71309876
109246	chr3	71316092	71316910
109247	chr3	71330955	71331805
109248	chr3	71345336	71346256
109249	chr3	71347921	71348752
109250	chr3	71355928	71356821
109251	chr3	71360404	71361202
109252	chr3	71372714	71373631
109253	chr3	71376425	71377368
109254	chr3	71384850	71385657
109255	chr3	71389782	71390703
109256	chr3	71392054	71392876
109257	chr3	71393072	71393742
109258	chr3	71394813	71395662
109259	chr3	71397973	71398886
109260	chr3	71402631	71403531
109261	chr3	71415372	71416274
109262	chr3	71416682	71417533
109263	chr3	71421733	71422625
109264	chr3	71428729	71429562
109265	chr3	71432312	71433202
109266	chr3	71439793	71440617
109267	chr3	71443909	71444831
109268	chr3	71447532	71448238
109269	chr3	71450936	71451776
109270	chr3	71454248	71454704
109271	chr3	71456000	71456855
109272	chr3	71464309	71465160
109273	chr3	71468569	71469488
109274	chr3	71478334	71479245
109275	chr3	71487008	71487693
109276	chr3	71488285	71488887
109277	chr3	71489049	71489928
109278	chr3	71492264	71492922
109279	chr3	71493186	71494056
109280	chr3	71495903	71496806
109281	chr3	71503935	71504814
109282	chr3	71511759	71512620
109283	chr3	71515450	71516339
109284	chr3	71525170	71526069
109285	chr3	71532698	71533542
109286	chr3	71542423	71543258
109287	chr3	71546481	71547233
109288	chr3	71547632	71548471
109289	chr3	71551175	71552040
109290	chr3	71563714	71564452
109291	chr3	71576796	71577673
109292	chr3	71579576	71580407
109293	chr3	71581186	71582036
109294	chr3	71583314	71584162
109295	chr3	71586235	71587153
109296	chr3	71629408	71630337
109297	chr3	71681037	71681924
109298	chr3	71702323	71703186
109299	chr3	71709649	71710350
109300	chr3	71710764	71711585
109301	chr3	71717877	71718748
109302	chr3	71721460	71722360
109303	chr3	71723378	71724153
109304	chr3	71724939	71725756
109305	chr3	71726241	71726879
109306	chr3	71729575	71730483
109307	chr3	71753571	71754508
109308	chr3	71759182	71760065
109309	chr3	71779709	71780600
109310	chr3	71784762	71785671
109311	chr3	71804940	71805828
109312	chr3	71806514	71807388
109313	chr3	71841942	71842835
109314	chr3	71858825	71859721
109315	chr3	71875118	71876019
109316	chr3	71896424	71897316
109317	chr3	71902667	71903486
109318	chr3	71905144	71906051
109319	chr3	71906784	71907667
109320	chr3	71917317	71918163
109321	chr3	71955281	71956180
109322	chr3	71973133	71974020
109323	chr3	71975967	71976856
109324	chr3	71982285	71983188
109325	chr3	71984788	71985623
109326	chr3	71987583	71988490
109327	chr3	71993931	71994799
109328	chr3	72008330	72009212
109329	chr3	72009855	72010722
109330	chr3	72015208	72016090
109331	chr3	72018122	72019004
109332	chr3	72031263	72032149
109333	chr3	72032517	72033225
109334	chr3	72033546	72034345
109335	chr3	72042933	72043817
109336	chr3	72048226	72049132
109337	chr3	72077635	72078513
109338	chr3	72079918	72080790
109339	chr3	72082157	72083045
109340	chr3	72086331	72087245
109341	chr3	72100455	72101307
109342	chr3	72101963	72102805
109343	chr3	72109639	72110530
109344	chr3	72121119	72121970
109345	chr3	72126200	72126982
109346	chr3	72127607	72128512
109347	chr3	72134856	72135738
109348	chr3	72141266	72141775
109349	chr3	72141886	72142630
109350	chr3	72144541	72145398
109351	chr3	72163683	72164492
109352	chr3	72176448	72177176
109353	chr3	72177328	72178135
109354	chr3	72182043	72182867
109355	chr3	72185869	72186594
109356	chr3	72214235	72215082
109357	chr3	72255755	72256604
109358	chr3	72258455	72259355
109359	chr3	72269791	72270693
109360	chr3	72271272	72271967
109361	chr3	72274383	72275293
109362	chr3	72288943	72289873
109363	chr3	72291127	72291930
109364	chr3	72310270	72311149
109365	chr3	72338816	72339757
109366	chr3	72346302	72347125
109367	chr3	72347707	72348613
109368	chr3	72361717	72362481
109369	chr3	72375272	72376121
109370	chr3	72380760	72381656
109371	chr3	72391442	72392336
109372	chr3	72399948	72400749
109373	chr3	72420960	72421862
109374	chr3	72426621	72427228
109375	chr3	72427352	72428028
109376	chr3	72446768	72447671
109377	chr3	72455134	72455985
109378	chr3	72482629	72483506
109379	chr3	72487119	72488028
109380	chr3	72490537	72491385
109381	chr3	72495899	72496746
109382	chr3	72497325	72498199
109383	chr3	72519693	72520604
109384	chr3	72523150	72524037
109385	chr3	72533232	72534123
109386	chr3	72537983	72538800
109387	chr3	72548619	72549448
109388	chr3	72549630	72550523
109389	chr3	72557741	72558610
109390	chr3	72559203	72560047
109391	chr3	72579896	72580706
109392	chr3	72581944	72582869
109393	chr3	72593776	72594669
109394	chr3	72618476	72619397
109395	chr3	72625297	72626214
109396	chr3	72628935	72629837
109397	chr3	72636803	72637712
109398	chr3	72639400	72640306
109399	chr3	72655042	72655723
109400	chr3	72657424	72658308
109401	chr3	72665900	72666819
109402	chr3	72738491	72739377
109403	chr3	72748399	72749279
109404	chr3	72756679	72757582
109405	chr3	72820905	72821664
109406	chr3	72822101	72822977
109407	chr3	72848031	72848943
109408	chr3	72886566	72887217
109409	chr3	72887749	72888663
109410	chr3	72894710	72895546
109411	chr3	72938463	72939356
109412	chr3	72953442	72954275
109413	chr3	72960522	72961386
109414	chr3	72961585	72962420
109415	chr3	72965553	72966466
109416	chr3	72975860	72976501
109417	chr3	72976922	72977811
109418	chr3	72982590	72983457
109419	chr3	72990530	72991405
109420	chr3	72996398	72997262
109421	chr3	72999679	73000589
109422	chr3	73028926	73029730
109423	chr3	73037168	73037839
109424	chr3	73037962	73038651
109425	chr3	73056069	73056854
109426	chr3	73085739	73086650
109427	chr3	73093704	73094566
109428	chr3	73100864	73101738
109429	chr3	73448565	73449441
109430	chr3	73451334	73452228
109431	chr3	75429364	75430255
109432	chr3	75432660	75433542
109433	chr3	75434963	75435781
109434	chr3	75579960	75580741
109435	chr3	75640918	75641750
109436	chr3	75642785	75643672
109437	chr3	75668880	75669777
109438	chr3	75671928	75672833
109439	chr3	75785089	75785981
109440	chr3	78645386	78646259
109441	chr3	79018708	79019572
109442	chr3	81484178	81484845
109443	chr3	81485214	81486097
109444	chr3	81490222	81491143
109445	chr3	81491830	81492687
109446	chr3	81731239	81732012
109447	chr3	81760931	81761826
109448	chr3	81767178	81768108
109449	chr3	81782273	81783153
109450	chr3	81823839	81824697
109451	chr3	81838186	81839046
109452	chr3	82129819	82130679
109453	chr3	82132693	82133485
109454	chr3	82715106	82716032
109455	chr3	82938525	82939413
109456	chr3	83218308	83219023
109457	chr3	84710013	84710905
109458	chr3	84958512	84959399
109459	chr3	85504287	85505055
109460	chr3	86771887	86772741
109461	chr3	86990567	86991358
109462	chr3	87089146	87089890
109463	chr3	87226836	87227739
109464	chr3	87259905	87260779
109465	chr3	87271022	87271911
109466	chr3	87272758	87273610
109467	chr3	87276169	87276740
109468	chr3	87297840	87298670
109469	chr3	87333084	87333915
109470	chr3	87350340	87351258
109471	chr3	87705926	87706823
109472	chr3	87771099	87771951
109473	chr3	87780559	87781466
109474	chr3	87792486	87793308
109475	chr3	87795552	87796343
109476	chr3	87796474	87796961
109477	chr3	87858929	87859863
109478	chr3	87997130	87997850
109479	chr3	87997966	87998505
109480	chr3	88000664	88001565
109481	chr3	88002873	88003739
109482	chr3	88004811	88005700
109483	chr3	88018806	88019666
109484	chr3	88029950	88030732
109485	chr3	88031528	88032442
109486	chr3	88058615	88059464
109487	chr3	88061519	88062440
109488	chr3	88112016	88112795
109489	chr3	88113304	88114191
109490	chr3	88117544	88118320
109491	chr3	88149362	88150247
109492	chr3	88203215	88204138
109493	chr3	89107196	89108104
109494	chr3	89114212	89115070
109495	chr3	93470134	93471048
109496	chr3	93841275	93842168
109497	chr3	93973388	93974273
109498	chr3	93979673	93980549
109499	chr3	94004054	94004957
109500	chr3	94011155	94012066
109501	chr3	94062539	94063454
109502	chr3	94064343	94065068
109503	chr3	94068923	94069755
109504	chr3	94080251	94081133
109505	chr3	94091777	94092702
109506	chr3	94098172	94099065
109507	chr3	95705701	95706621
109508	chr3	95721712	95722569
109509	chr3	96813195	96813785
109510	chr3	96814872	96815777
109511	chr3	97718885	97719762
109512	chr3	97764139	97765058
109513	chr3	97793176	97794064
109514	chr3	97815329	97816223
109515	chr3	97821510	97822423
109516	chr3	97823557	97824327
109517	chr3	97871867	97872794
109518	chr3	97882913	97883779
109519	chr3	97910495	97911315
109520	chr3	97952068	97952892
109521	chr3	97954115	97955030
109522	chr3	97957420	97958315
109523	chr3	97971743	97972703
109524	chr3	97974105	97974946
109525	chr3	97991043	97991865
109526	chr3	98003166	98004011
109527	chr3	98022945	98023837
109528	chr3	98028862	98029773
109529	chr3	98039121	98040039
109530	chr3	98180188	98181091
109531	chr3	98188241	98189095
109532	chr3	98329187	98329989
109533	chr3	98512996	98513883
109534	chr3	98522496	98523366
109535	chr3	98525208	98526096
109536	chr3	98531576	98532392
109537	chr3	98536294	98537209
109538	chr3	98540124	98541006
109539	chr3	98545805	98546656
109540	chr3	98553555	98554316
109541	chr3	98555962	98556745
109542	chr3	98561905	98562680
109543	chr3	98563448	98564304
109544	chr3	98564448	98565197
109545	chr3	98567564	98568434
109546	chr3	98573119	98573996
109547	chr3	98585042	98585906
109548	chr3	98587272	98588116
109549	chr3	98593181	98594054
109550	chr3	98596622	98597500
109551	chr3	98600112	98600849
109552	chr3	98601820	98602731
109553	chr3	98612761	98613640
109554	chr3	98650779	98651647
109555	chr3	98657189	98658005
109556	chr3	98692580	98693504
109557	chr3	98703272	98704210
109558	chr3	98730091	98730968
109559	chr3	98732404	98733249
109560	chr3	98733898	98734552
109561	chr3	98739092	98739960
109562	chr3	98760835	98761406
109563	chr3	98761516	98762094
109564	chr3	98762904	98763765
109565	chr3	98764447	98765186
109566	chr3	98769220	98770019
109567	chr3	98770223	98771044
109568	chr3	98775846	98776659
109569	chr3	98778462	98778748
109570	chr3	98778851	98779462
109571	chr3	98786282	98787209
109572	chr3	98809296	98810211
109573	chr3	98812619	98813487
109574	chr3	98817252	98818105
109575	chr3	98901349	98902228
109576	chr3	99485008	99485898
109577	chr3	99505686	99506593
109578	chr3	99807993	99808865
109579	chr3	99817398	99818274
109580	chr3	99823542	99824443
109581	chr3	99831726	99832628
109582	chr3	99875753	99876664
109583	chr3	99877759	99878652
109584	chr3	99895645	99896529
109585	chr3	99901020	99901916
109586	chr3	99912747	99913563
109587	chr3	99920714	99921615
109588	chr3	99968910	99969810
109589	chr3	100042892	100043604
109590	chr3	100044129	100045023
109591	chr3	100047441	100048356
109592	chr3	100060504	100061402
109593	chr3	100068586	100069462
109594	chr3	100071239	100071964
109595	chr3	100072390	100073206
109596	chr3	100073584	100074438
109597	chr3	100084145	100085053
109598	chr3	100090100	100090997
109599	chr3	100113545	100114387
109600	chr3	100209788	100210493
109601	chr3	100210617	100211364
109602	chr3	100253926	100254802
109603	chr3	100260485	100261360
109604	chr3	100289035	100289843
109605	chr3	100316332	100317248
109606	chr3	100334341	100335234
109607	chr3	100400849	100401776
109608	chr3	100419104	100419987
109609	chr3	100462652	100463517
109610	chr3	100465748	100466620
109611	chr3	100492051	100492967
109612	chr3	100503097	100503905
109613	chr3	100518676	100519576
109614	chr3	100521169	100522051
109615	chr3	100526345	100527046
109616	chr3	100556447	100557297
109617	chr3	100561110	100561984
109618	chr3	100590244	100591125
109619	chr3	100599966	100600857
109620	chr3	100602734	100603676
109621	chr3	100641275	100642137
109622	chr3	100650659	100651519
109623	chr3	100665038	100665910
109624	chr3	100682130	100683026
109625	chr3	100683186	100683671
109626	chr3	100696812	100697646
109627	chr3	100708955	100709852
109628	chr3	100710600	100711272
109629	chr3	100892925	100893768
109630	chr3	100898375	100899066
109631	chr3	100899362	100900189
109632	chr3	101379745	101380631
109633	chr3	101381618	101382529
109634	chr3	101389906	101390818
109635	chr3	101414462	101415211
109636	chr3	101423473	101424044
109637	chr3	101466703	101467593
109638	chr3	101512759	101513623
109639	chr3	101518084	101518996
109640	chr3	101521021	101521904
109641	chr3	101530299	101531195
109642	chr3	101531383	101532156
109643	chr3	101542686	101543565
109644	chr3	101544142	101544997
109645	chr3	101561398	101562292
109646	chr3	101570833	101571718
109647	chr3	101573640	101574564
109648	chr3	101635941	101636840
109649	chr3	101643756	101644654
109650	chr3	101675874	101676717
109651	chr3	101676849	101677675
109652	chr3	101684452	101685245
109653	chr3	101686321	101687213
109654	chr3	101690669	101691577
109655	chr3	101693302	101694185
109656	chr3	101695506	101696385
109657	chr3	101700841	101701668
109658	chr3	101707089	101707917
109659	chr3	101719384	101720267
109660	chr3	101722120	101723020
109661	chr3	101724335	101725272
109662	chr3	101753282	101754144
109663	chr3	101769026	101769901
109664	chr3	101778844	101779722
109665	chr3	101784784	101785708
109666	chr3	101791518	101792439
109667	chr3	101802954	101803858
109668	chr3	101809160	101809905
109669	chr3	101813477	101814252
109670	chr3	101814759	101815548
109671	chr3	101817765	101818630
109672	chr3	101819566	101820437
109673	chr3	101824522	101825341
109674	chr3	101827447	101828260
109675	chr3	101828913	101829713
109676	chr3	101833177	101833955
109677	chr3	101836937	101837829
109678	chr3	101842800	101843674
109679	chr3	101847032	101847887
109680	chr3	101848985	101849888
109681	chr3	101861381	101862045
109682	chr3	101873298	101874199
109683	chr3	101875891	101876782
109684	chr3	101879621	101880521
109685	chr3	101889569	101890453
109686	chr3	101898509	101899414
109687	chr3	101901778	101902681
109688	chr3	101924384	101925214
109689	chr3	101926692	101927545
109690	chr3	101936332	101937247
109691	chr3	101938170	101939088
109692	chr3	101940334	101941193
109693	chr3	101942283	101943016
109694	chr3	101963661	101964555
109695	chr3	101965903	101966825
109696	chr3	101971894	101972834
109697	chr3	101976302	101977148
109698	chr3	101987716	101988441
109699	chr3	101988562	101989227
109700	chr3	102000511	102001329
109701	chr3	102018280	102019132
109702	chr3	102020381	102021302
109703	chr3	102025269	102026107
109704	chr3	102026423	102027284
109705	chr3	102029167	102029960
109706	chr3	102030473	102031336
109707	chr3	102038203	102039115
109708	chr3	102057580	102058461
109709	chr3	102063367	102064237
109710	chr3	102078630	102079424
109711	chr3	102079564	102080181
109712	chr3	102106200	102107104
109713	chr3	102114048	102114941
109714	chr3	102123093	102123912
109715	chr3	102124088	102124865
109716	chr3	102129903	102130751
109717	chr3	102131897	102132840
109718	chr3	102179891	102180698
109719	chr3	102205677	102206279
109720	chr3	102222881	102223624
109721	chr3	102225191	102226014
109722	chr3	102228809	102229701
109723	chr3	102230075	102230709
109724	chr3	102233732	102234631
109725	chr3	102235488	102236359
109726	chr3	102532662	102533566
109727	chr3	102619145	102620049
109728	chr3	103048007	103048880
109729	chr3	103052236	103053078
109730	chr3	104518884	104519780
109731	chr3	104521669	104522590
109732	chr3	104526789	104527682
109733	chr3	104530775	104531632
109734	chr3	104717184	104717948
109735	chr3	105139852	105140727
109736	chr3	105327582	105328495
109737	chr3	105351564	105352465
109738	chr3	105353252	105354118
109739	chr3	105355362	105356307
109740	chr3	105358912	105359739
109741	chr3	105366247	105367146
109742	chr3	105367603	105368325
109743	chr3	105369362	105370101
109744	chr3	105385689	105386602
109745	chr3	105387951	105388675
109746	chr3	105504924	105505789
109747	chr3	105518546	105519397
109748	chr3	105686160	105686974
109749	chr3	105722933	105723833
109750	chr3	105730686	105731572
109751	chr3	105746657	105747490
109752	chr3	105752729	105753598
109753	chr3	105756640	105757483
109754	chr3	105758541	105759091
109755	chr3	105759225	105759943
109756	chr3	105764464	105765340
109757	chr3	105775266	105776049
109758	chr3	105776937	105777801
109759	chr3	105790387	105791288
109760	chr3	105792095	105792907
109761	chr3	105798224	105799135
109762	chr3	105801308	105802034
109763	chr3	105802161	105802765
109764	chr3	105806067	105806961
109765	chr3	105811362	105812219
109766	chr3	105830024	105830846
109767	chr3	105835720	105836357
109768	chr3	105843831	105844730
109769	chr3	105850613	105851392
109770	chr3	105853789	105854708
109771	chr3	105861972	105862848
109772	chr3	105866491	105867354
109773	chr3	105868701	105869616
109774	chr3	105876752	105877677
109775	chr3	105882328	105883248
109776	chr3	105906621	105907322
109777	chr3	105907599	105908447
109778	chr3	105970129	105970990
109779	chr3	105997679	105998617
109780	chr3	106033368	106034247
109781	chr3	106068485	106069383
109782	chr3	106071770	106072671
109783	chr3	106172529	106173443
109784	chr3	106176476	106177384
109785	chr3	106183893	106184595
109786	chr3	106184720	106185452
109787	chr3	106206078	106206917
109788	chr3	106250916	106251825
109789	chr3	106255685	106256509
109790	chr3	106257078	106257931
109791	chr3	106302273	106303162
109792	chr3	106317338	106318210
109793	chr3	106333922	106334841
109794	chr3	106338290	106339217
109795	chr3	106534008	106534894
109796	chr3	106560219	106561119
109797	chr3	106609454	106610304
109798	chr3	106998870	106999757
109799	chr3	107064386	107064979
109800	chr3	107065090	107065641
109801	chr3	107233417	107234334
109802	chr3	107235564	107236432
109803	chr3	107240236	107241121
109804	chr3	107367000	107367802
109805	chr3	107420888	107421771
109806	chr3	107424850	107425738
109807	chr3	107427974	107428779
109808	chr3	107429594	107430448
109809	chr3	107431151	107432043
109810	chr3	107522645	107523479
109811	chr3	107524650	107525567
109812	chr3	107571393	107572202
109813	chr3	107574432	107575317
109814	chr3	107598874	107599777
109815	chr3	107600745	107601362
109816	chr3	107626538	107627270
109817	chr3	107629341	107630101
109818	chr3	107630508	107631402
109819	chr3	107633395	107634264
109820	chr3	107642980	107643851
109821	chr3	107650486	107651235
109822	chr3	107660129	107660895
109823	chr3	107661742	107662380
