#chrom	chromStart	chromEnd
chr3	17300207	17301071
chr3	17322139	17323038
chr3	17329723	17330601
chr3	17379906	17380219
chr3	17384740	17385597
chr3	17394582	17395493
chr3	17398946	17399865
chr3	17412736	17413583
chr3	17478478	17479288
chr3	17480777	17481676
chr3	17626263	17627097
chr3	17632232	17633099
chr3	17638015	17638891
chr3	17644814	17645724
chr3	17693076	17693952
chr3	17732849	17733760
chr3	17742315	17743160
chr3	17747266	17748075
chr3	17749342	17750253
chr3	17755778	17756672
chr3	17765789	17766664
chr3	17774338	17775211
chr3	17779339	17780136
chr3	17831107	17831958
chr3	17840958	17841796
chr3	17850251	17851139
chr3	17874421	17875290
chr3	17894271	17895134
chr3	17945179	17946091
chr3	18111512	18112353
chr3	18113597	18114530
chr3	18127292	18128200
chr3	18208596	18209476
chr3	18213713	18214316
chr3	18223406	18224242
chr3	18294917	18295825
chr3	18369318	18370223
chr3	18372773	18373656
chr3	18382711	18383597
chr3	18388832	18389736
chr3	18402182	18402938
chr3	18409037	18409833
chr3	18417868	18418732
chr3	18418908	18419731
chr3	18424967	18425485
chr3	18425582	18425948
chr3	18438302	18439203
chr3	18440199	18441003
chr3	18444809	18445718
chr3	18489738	18490641
chr3	18499105	18499985
chr3	18527556	18528394
chr3	18556269	18557136
chr3	18559180	18560032
chr3	18579663	18580481
chr3	18593057	18593939
chr3	18608933	18609842
chr3	18643130	18644027
chr3	18649397	18650286
chr3	18657735	18658574
chr3	18679014	18679898
chr3	18687079	18687981
chr3	18712734	18713609
chr3	18715972	18716820
chr3	18723112	18724012
chr3	18725447	18726363
chr3	18738756	18739584
chr3	18740715	18741714
chr3	18745162	18746051
chr3	18747120	18748013
chr3	18752726	18753524
chr3	18757834	18758707
chr3	18778222	18779074
chr3	18789218	18790013
chr3	18790151	18790794
chr3	18891445	18892322
chr3	18967747	18968674
chr3	19146665	19147554
chr3	19149267	19150063
chr3	19229618	19230432
chr3	19233983	19234949
chr3	19347423	19348321
chr3	19702251	19703159
chr3	19901606	19902430
chr3	19931067	19931892
chr3	19946678	19947566
chr3	20039686	20040501
chr3	20041260	20042094
chr3	20043218	20044057
chr3	20054405	20055283
chr3	20056919	20057774
chr3	20060795	20061725
chr3	20080886	20081793
chr3	20099139	20100010
chr3	20103988	20104870
chr3	20105468	20106123
chr3	20125655	20126568
chr3	20159909	20160789
chr3	20185885	20186794
chr3	20269222	20270052
chr3	20280054	20280935
chr3	20340120	20340991
chr3	20552313	20553046
chr3	20577296	20578116
chr3	20974093	20974826
chr3	20974956	20975653
chr3	21484486	21485351
chr3	21491356	21492241
chr3	21508037	21508902
chr3	21509527	21510399
chr3	21529738	21530580
chr3	22097736	22098596
chr3	22101101	22101987
chr3	22474588	22475454
chr3	22703932	22704826
chr3	22713653	22714531
chr3	22734333	22735230
chr3	23067791	23068697
chr3	23071476	23072375
chr3	23112207	23113014
chr3	23113558	23114457
chr3	23115065	23115831
chr3	23202647	23203526
chr3	23209812	23210719
chr3	23220937	23221835
chr3	23238949	23239845
chr3	23254582	23255490
chr3	23324512	23325380
chr3	23329439	23330336
chr3	23341048	23341944
chr3	23402843	23403732
chr3	23442434	23443286
chr3	23454792	23455690
chr3	23611826	23612732
chr3	23650166	23651023
chr3	23658967	23659832
chr3	23671621	23672500
chr3	23723702	23724611
chr3	23726971	23727843
chr3	23739255	23740078
chr3	23740509	23741007
chr3	23741095	23741497
chr3	23746145	23747033
chr3	23748352	23749275
chr3	23750550	23751485
chr3	23805612	23806487
chr3	23807004	23807710
chr3	23810351	23811265
chr3	23819764	23820659
chr3	23826013	23826920
chr3	23829176	23830016
chr3	23836229	23837100
chr3	23857146	23858006
chr3	23865768	23866606
chr3	23877058	23877906
chr3	23888329	23889210
chr3	23916623	23917488
chr3	23928331	23929056
chr3	23932432	23933278
chr3	23945578	23946429
chr3	23949879	23950707
chr3	23987125	23987997
chr3	24185603	24186479
chr3	24483538	24484433
chr3	24493917	24494687
chr3	24494910	24495749
chr3	24502522	24503259
chr3	24503387	24504237
chr3	24507172	24508080
chr3	24519055	24519938
chr3	24521292	24522128
chr3	24678020	24678896
chr3	24686459	24687360
chr3	25427803	25428707
chr3	25460573	25461383
chr3	25592297	25592921
chr3	25593804	25594700
chr3	25603811	25604632
chr3	25647796	25648694
chr3	25655368	25656267
chr3	25664533	25665359
chr3	25695554	25696475
chr3	25768571	25769402
chr3	25773759	25774700
chr3	25782833	25783820
chr3	25789649	25790527
chr3	25851721	25852326
chr3	25856673	25857520
chr3	25863213	25863995
chr3	25903373	25904102
chr3	25911321	25912221
chr3	27133934	27134792
chr3	27170904	27171810
chr3	27311814	27312666
chr3	27345252	27346162
chr3	27349569	27350471
chr3	27357416	27358296
chr3	27358978	27359886
chr3	27360316	27361047
chr3	27369018	27369895
chr3	27385403	27386237
chr3	27454767	27455572
chr3	27467317	27468201
chr3	27479613	27480497
chr3	27484058	27484952
chr3	27509169	27510070
chr3	27521237	27522143
chr3	27528628	27529493
chr3	27532877	27533446
chr3	27533863	27534763
chr3	27539961	27540850
chr3	27544152	27545062
chr3	27553876	27554314
chr3	27554440	27555181
chr3	27560409	27561319
chr3	27565282	27566019
chr3	27566139	27566746
chr3	27577397	27578306
chr3	27590274	27591103
chr3	27596176	27596770
chr3	27596874	27597352
chr3	27607056	27607925
chr3	27622885	27623750
chr3	27627756	27628628
chr3	27632543	27633450
chr3	27639100	27639996
chr3	27658924	27659821
chr3	27661552	27662468
chr3	27666449	27667325
chr3	27667955	27668879
chr3	27669393	27670257
chr3	27673566	27674359
chr3	27680968	27681892
chr3	27711910	27712699
chr3	27714759	27715662
chr3	27721633	27722479
chr3	27723661	27724570
chr3	27728201	27729089
chr3	27840525	27841426
chr3	27860888	27861737
chr3	27877514	27878439
chr3	27881156	27882069
chr3	27900127	27900997
chr3	27903241	27904112
chr3	27905369	27906279
chr3	27976648	27977554
chr3	28089269	28090022
chr3	28151543	28152452
chr3	28166940	28167479
chr3	28171705	28172573
chr3	28200210	28201123
chr3	28210680	28211537
chr3	28234233	28235158
chr3	28241149	28242049
chr3	28243427	28244267
chr3	28244429	28245109
chr3	28250686	28251410
chr3	28251772	28252648
chr3	28254771	28255645
chr3	28286394	28287257
chr3	28290836	28291366
chr3	28291469	28292001
chr3	28294607	28295429
chr3	28295724	28296592
chr3	28307909	28308820
chr3	28317183	28318093
chr3	28326238	28327157
chr3	28328245	28329149
chr3	28342198	28343020
chr3	28348451	28349215
chr3	28376161	28377047
chr3	28381485	28381924
chr3	28903034	28903825
chr3	28916509	28917395
chr3	28952206	28953142
chr3	28989415	28990310
chr3	29153528	29154421
chr3	29239977	29240836
chr3	29245186	29246067
chr3	29280539	29281355
chr3	29323965	29324862
chr3	29473321	29474240
chr3	29618751	29619566
chr3	29649635	29650513
chr3	29758568	29759503
chr3	29763847	29764137
chr3	30007392	30008243
chr3	30041250	30041943
chr3	30042065	30042854
chr3	30112668	30113488
chr3	30161066	30161895
chr3	30180075	30180911
chr3	30198927	30199713
chr3	30221365	30222248
chr3	30227715	30228602
chr3	30231183	30231891
chr3	30232020	30232871
chr3	30263181	30264077
chr3	30269574	30270477
chr3	30289205	30290150
chr3	30319492	30320380
chr3	30332144	30332901
chr3	30347388	30348288
chr3	30353822	30354730
chr3	30421056	30421936
chr3	30433628	30434458
chr3	30435650	30436569
chr3	30473091	30473989
chr3	30476611	30477424
chr3	30495356	30495989
chr3	30503394	30504039
chr3	30511311	30512201
chr3	30548359	30549249
chr3	30578303	30579200
chr3	30586078	30586891
chr3	30597049	30597897
chr3	30598672	30599561
chr3	30602632	30603416
chr3	30604064	30604843
chr3	30606292	30607050
chr3	30620071	30620971
chr3	30623231	30623741
chr3	30628119	30628840
chr3	30629048	30629861
chr3	30631048	30631970
chr3	30635591	30636440
chr3	30639772	30640606
chr3	30644500	30645111
chr3	30646253	30647140
chr3	30649300	30650182
chr3	30652687	30653538
chr3	30654994	30655923
chr3	30658275	30659079
chr3	30664694	30665478
chr3	30666885	30667562
chr3	30681513	30682293
chr3	30682426	30683142
chr3	30685204	30686110
chr3	30688927	30689812
chr3	30693246	30694135
chr3	30729252	30730137
chr3	30752681	30753537
chr3	30759853	30760742
chr3	30764631	30765493
chr3	30768454	30769353
chr3	30776013	30776867
chr3	30778774	30779631
chr3	30810370	30811228
chr3	30894363	30895268
chr3	30948272	30949105
chr3	31003833	31004686
chr3	31157019	31157866
chr3	31209494	31210151
chr3	31212448	31213243
chr3	31213667	31214507
chr3	31220273	31221118
chr3	31222032	31222830
chr3	31226894	31227764
chr3	31230253	31231163
chr3	31232332	31233182
chr3	31233926	31234862
chr3	31253567	31254436
chr3	31265691	31266529
chr3	31268595	31269483
chr3	31356781	31357607
chr3	31376847	31377748
chr3	31398951	31399877
chr3	31401955	31402853
chr3	31448225	31449060
chr3	31456123	31456910
chr3	31461886	31462796
chr3	31472622	31473429
chr3	31502598	31503499
chr3	31521885	31522774
chr3	31531981	31533061
chr3	31536072	31536881
chr3	31540857	31541748
chr3	31543168	31543774
chr3	31544412	31545317
chr3	31547187	31548038
chr3	31550379	31551262
chr3	31562209	31563024
chr3	31564961	31565870
chr3	31566739	31567568
chr3	31572882	31573693
chr3	31575148	31575994
chr3	31581406	31582323
chr3	31606336	31607220
chr3	31628657	31629569
chr3	31636723	31637554
chr3	31648028	31648951
chr3	31669937	31670831
chr3	31671767	31672677
chr3	31695234	31696133
chr3	31713681	31714493
chr3	31761966	31762825
chr3	31768472	31769437
chr3	31802796	31803714
chr3	31879769	31880624
chr3	31916973	31917752
chr3	31918034	31918830
chr3	31924872	31925773
chr3	31929734	31930247
chr3	31947558	31948456
chr3	31951939	31952843
chr3	31971976	31972779
chr3	31980534	31981291
chr3	31981419	31981967
chr3	31985584	31986504
chr3	32009857	32010614
chr3	32018826	32019694
chr3	32026341	32027202
chr3	32106129	32107000
chr3	32114447	32115354
chr3	32120312	32121222
chr3	32138311	32139108
chr3	32143819	32144640
chr3	32145270	32146172
chr3	32146653	32147400
chr3	32175359	32176283
chr3	32177146	32177844
chr3	32208240	32209075
chr3	32238192	32239121
chr3	32239909	32240696
chr3	32249118	32249991
chr3	32285155	32286006
chr3	32286506	32287393
chr3	32288505	32289382
chr3	32296552	32297263
chr3	32297379	32297888
chr3	32303030	32303911
chr3	32313531	32314483
chr3	32334440	32335303
chr3	32335690	32336457
chr3	32339857	32340739
chr3	32352164	32353059
chr3	32371269	32372133
chr3	32374826	32375732
chr3	32384777	32385593
chr3	32391441	32392207
chr3	32392355	32392787
chr3	32398707	32399458
chr3	32401358	32402275
chr3	32406329	32407211
chr3	32408523	32409385
chr3	32414316	32415219
chr3	32419834	32420261
chr3	32420363	32420922
chr3	32421783	32422679
chr3	32423931	32424826
chr3	32428091	32428996
chr3	32430588	32431479
chr3	32432660	32433543
chr3	32436104	32436962
chr3	32438798	32439689
chr3	32443218	32444094
chr3	32448828	32449688
chr3	32455839	32456702
chr3	32457778	32458685
chr3	32459866	32460776
chr3	32461931	32462795
chr3	32467518	32468408
chr3	32470924	32471855
chr3	32477399	32478266
chr3	32484251	32485120
chr3	32493694	32494485
chr3	32498087	32498986
chr3	32502274	32503120
chr3	32509863	32510764
chr3	32516163	32517027
chr3	32551130	32552057
chr3	32570457	32571315
chr3	32572760	32573650
chr3	32575130	32576056
chr3	32577487	32578377
chr3	32579263	32580152
chr3	32664530	32665421
chr3	32673257	32674160
chr3	32684729	32685638
chr3	32686657	32687373
chr3	32701201	32702102
chr3	32756343	32757232
chr3	32757830	32758756
chr3	32781093	32781936
chr3	32814111	32815010
chr3	32816777	32817612
chr3	32818178	32819083
chr3	32842492	32843336
chr3	32873380	32874254
chr3	32901658	32902370
chr3	32902690	32903557
chr3	32934036	32934815
chr3	32947447	32948345
chr3	32951155	32952039
chr3	32959082	32959876
chr3	32960175	32960858
chr3	32960998	32961828
chr3	32963610	32964528
chr3	32973683	32974575
chr3	32992648	32993547
chr3	32998825	32999767
chr3	33001836	33002677
chr3	33005912	33006696
chr3	33007959	33008741
chr3	33022946	33023835
chr3	33026806	33027546
chr3	33030553	33031402
chr3	33044435	33045324
chr3	33047636	33048439
chr3	33054906	33055741
chr3	33060333	33061154
chr3	33061512	33062434
chr3	33062879	33063292
chr3	33063409	33064148
chr3	33064791	33065590
chr3	33067236	33068152
chr3	33074196	33075075
chr3	33089267	33090174
chr3	33091248	33092092
chr3	33096702	33097533
chr3	33105041	33105917
chr3	33111069	33111927
chr3	33114012	33114791
chr3	33131374	33132265
chr3	33149072	33149957
chr3	33163847	33164749
chr3	33277090	33277957
chr3	33372486	33373358
chr3	33383918	33384659
chr3	33385245	33386064
chr3	33416837	33417731
chr3	33419946	33420757
chr3	33425285	33425986
chr3	33428527	33429276
chr3	33432603	33433457
chr3	33440201	33441098
chr3	33446177	33447035
chr3	33453118	33454025
chr3	33575073	33575964
chr3	33635881	33636701
chr3	33645076	33645965
chr3	33659130	33659883
chr3	33663950	33664843
chr3	33685891	33686768
chr3	33717751	33718644
chr3	33746302	33747228
chr3	33747575	33748428
chr3	33749251	33750116
chr3	33787107	33787985
chr3	33791466	33792383
chr3	33798236	33799102
chr3	33806887	33807798
chr3	33833848	33834541
chr3	33848618	33849455
chr3	34016843	34017717
chr3	34198162	34198822
chr3	34200384	34201193
chr3	34264431	34265313
chr3	34360451	34361168
chr3	34361676	34362561
chr3	34364081	34364987
chr3	34988124	34988931
chr3	35639079	35639956
chr3	35664315	35665190
chr3	36380004	36380887
chr3	36393352	36394204
chr3	36453261	36454037
chr3	36481944	36482775
chr3	36494430	36495342
chr3	36501357	36502241
chr3	36707323	36708193
chr3	36763869	36764694
chr3	36787069	36787974
chr3	36843175	36843947
chr3	36864020	36864915
chr3	36868585	36869476
chr3	36876084	36876991
chr3	36877900	36878709
chr3	36892773	36893666
chr3	36894616	36895475
chr3	36895788	36896568
chr3	36900566	36901408
chr3	36906310	36907061
chr3	36907919	36908815
chr3	36912157	36913068
chr3	36917742	36918634
chr3	36922473	36923293
chr3	36944527	36945362
chr3	36958447	36959304
chr3	36964716	36965535
chr3	36969633	36970527
chr3	36988164	36988853
chr3	36988968	36989616
chr3	36992908	36993938
chr3	36999744	37000656
chr3	37024714	37025596
chr3	37129528	37130375
chr3	37135184	37135721
chr3	37135842	37136558
chr3	37144499	37145339
chr3	37145540	37146289
chr3	37147416	37148251
chr3	37163006	37163769
chr3	37174449	37175104
chr3	37175931	37176832
chr3	37212754	37213663
chr3	37216503	37217329
chr3	37222941	37223763
chr3	37228020	37228599
chr3	37232719	37233646
chr3	37235786	37236679
chr3	37242813	37243708
chr3	37287505	37288364
chr3	37301745	37302650
chr3	37308166	37308969
chr3	37324815	37325674
chr3	37330160	37331055
chr3	37338343	37339197
chr3	37375664	37376539
chr3	37386529	37387368
chr3	37430631	37431521
chr3	37451644	37452517
chr3	37457296	37458028
chr3	37492767	37493573
chr3	37494039	37494905
chr3	37510471	37511377
chr3	37556640	37557518
chr3	37772576	37773423
chr3	37806018	37806881
chr3	37855117	37856008
chr3	37860107	37861013
chr3	37861700	37862568
chr3	37913250	37914148
chr3	37922569	37923467
chr3	37955672	37956525
chr3	37957088	37957888
chr3	37967011	37967900
chr3	37974381	37975288
chr3	37979772	37980649
chr3	37988163	37988833
chr3	37993839	37994719
chr3	37996564	37997471
chr3	37998631	37999504
chr3	38003084	38003928
chr3	38004265	38005045
chr3	38024513	38025434
chr3	38029274	38030131
chr3	38030971	38031893
chr3	38038759	38039567
chr3	38039764	38040404
chr3	38043204	38044117
chr3	38067470	38068431
chr3	38084465	38085284
chr3	38085461	38086169
chr3	38102161	38102966
chr3	38108523	38109396
chr3	38117746	38118636
chr3	38131443	38132287
chr3	38136784	38137659
chr3	38138290	38139120
chr3	38147158	38147926
chr3	38148103	38148933
chr3	38149514	38150377
chr3	38151592	38152501
chr3	38153739	38154619
chr3	38158139	38159003
chr3	38162851	38163601
chr3	38164810	38165644
chr3	38168760	38169621
chr3	38173703	38174517
chr3	38185415	38186299
chr3	38196737	38197603
chr3	38199518	38200388
chr3	38202680	38203576
chr3	38207006	38207915
chr3	38227702	38228616
chr3	38228771	38229561
chr3	38268181	38269022
chr3	38311189	38312074
chr3	38346352	38347242
chr3	38348618	38349519
chr3	38374029	38374867
chr3	38426584	38427463
chr3	38438245	38439132
chr3	38453608	38454360
chr3	38455270	38456076
chr3	38479531	38480397
chr3	38495911	38496803
chr3	38519419	38520322
chr3	38521149	38522029
chr3	38538487	38539322
chr3	38649307	38650190
chr3	38650948	38651837
chr3	38655454	38656328
chr3	38833914	38834763
chr3	38960752	38961577
chr3	38999653	39000544
chr3	39030589	39031466
chr3	39049761	39050551
chr3	39051643	39052598
chr3	39064932	39065795
chr3	39085944	39086739
chr3	39088355	39089190
chr3	39100819	39101720
chr3	39107123	39107978
chr3	39108343	39109045
chr3	39121284	39122062
chr3	39126465	39127361
chr3	39127804	39128654
chr3	39140881	39141767
chr3	39146892	39147680
chr3	39150811	39151692
chr3	39152419	39153171
chr3	39153297	39154056
chr3	39155597	39156423
chr3	39165845	39166571
chr3	39166944	39167817
chr3	39177544	39178439
chr3	39180541	39181443
chr3	39189523	39190401
chr3	39196452	39197380
chr3	39208182	39209098
chr3	39215978	39216860
chr3	39220488	39221513
chr3	39222343	39223178
chr3	39225873	39226779
chr3	39231066	39231936
chr3	39234418	39235318
chr3	39241297	39242213
chr3	39243109	39243932
chr3	39249849	39250687
chr3	39255345	39256241
chr3	39256717	39257386
chr3	39260685	39261565
chr3	39263868	39264743
chr3	39267540	39268444
chr3	39271937	39272785
chr3	39277889	39278764
chr3	39279745	39280606
chr3	39284210	39285106
chr3	39288100	39289008
chr3	39291593	39292495
chr3	39294164	39295110
chr3	39317308	39318193
chr3	39327629	39328465
chr3	39357998	39358896
chr3	39361246	39362165
chr3	39377842	39378747
chr3	39383066	39383839
chr3	39383967	39384718
chr3	39388685	39389501
chr3	39406222	39407097
chr3	39408574	39409454
chr3	39417166	39418052
chr3	39447586	39448483
chr3	39639102	39639968
chr3	39809098	39809940
chr3	40191586	40192447
chr3	40202466	40203261
chr3	40204372	40205310
chr3	40229231	40230043
chr3	40290258	40291095
chr3	40299559	40300469
chr3	40309204	40310081
chr3	40314153	40315016
chr3	40316799	40317707
chr3	40327315	40328201
chr3	40386701	40387576
chr3	40452798	40453683
chr3	40456885	40457786
chr3	40464096	40465008
chr3	40476705	40477611
chr3	40481450	40482340
chr3	40505655	40506563
chr3	40524415	40525325
chr3	40580271	40581156
chr3	40584270	40585116
chr3	40615220	40616114
chr3	40623336	40624212
chr3	40714902	40715696
chr3	40718350	40719169
chr3	40741601	40742437
chr3	40762479	40763353
chr3	40769813	40770726
chr3	40798316	40799224
chr3	40800067	40800953
chr3	40801370	40802097
chr3	40919850	40920700
chr3	40929895	40930751
chr3	40971330	40972224
chr3	40980065	40980807
chr3	41002103	41002906
chr3	41110757	41111559
chr3	41117146	41118067
chr3	41137466	41138270
chr3	41158611	41159347
chr3	41182536	41183382
chr3	41189813	41190408
chr3	41198930	41199855
chr3	41200739	41201377
chr3	41352253	41353127
chr3	41419147	41420034
chr3	41423722	41424278
chr3	41572484	41573300
chr3	41581447	41582318
chr3	41751307	41752143
chr3	41881048	41881911
chr3	41961778	41962658
chr3	41987243	41988109
chr3	42013186	42013989
chr3	42025293	42026123
chr3	42048254	42049172
chr3	42057375	42058273
chr3	42060845	42061633
chr3	42061817	42062414
chr3	42066185	42066987
chr3	42067119	42067916
chr3	42072003	42072904
chr3	42079817	42080270
chr3	42080389	42081120
chr3	42099515	42100349
chr3	42100922	42101768
chr3	42113854	42114728
chr3	42118495	42119268
chr3	42119399	42120202
chr3	42159540	42160462
chr3	42164358	42165258
chr3	42190863	42191762
chr3	42192424	42193285
chr3	42213388	42214102
chr3	42216646	42217455
chr3	42247284	42248174
chr3	42263126	42263997
chr3	42264587	42265315
chr3	42345575	42346455
chr3	42347710	42348639
chr3	42369018	42369901
chr3	42374930	42375849
chr3	42388106	42388996
chr3	42443606	42444477
chr3	42476295	42476682
chr3	42486907	42487778
chr3	42490003	42490886
chr3	42491923	42492876
chr3	42493500	42494276
chr3	42502128	42502975
chr3	42507458	42508211
chr3	42518628	42519518
chr3	42526436	42527237
chr3	42529312	42530200
chr3	42536121	42536986
chr3	42539602	42540494
chr3	42547168	42548060
chr3	42555988	42556876
chr3	42557712	42558527
chr3	42572039	42572918
chr3	42581653	42582558
chr3	42590314	42591220
chr3	42600156	42601029
chr3	42610712	42611607
chr3	42613233	42614119
chr3	42634855	42635738
chr3	42638142	42639036
chr3	42652424	42653285
chr3	42653976	42654898
chr3	42663848	42664691
chr3	42683674	42684581
chr3	42701166	42702070
chr3	42717185	42717956
chr3	42743989	42744897
chr3	42747302	42748191
chr3	42749684	42750569
chr3	42755582	42756368
chr3	42760114	42760980
chr3	42761779	42762693
chr3	42764656	42765494
chr3	42766034	42766956
chr3	42769644	42770451
chr3	42772604	42773572
chr3	42780545	42781452
chr3	42796192	42796958
chr3	42799327	42799872
chr3	42804097	42804977
chr3	42811180	42812070
chr3	42831016	42831915
chr3	42839406	42840288
chr3	42846932	42847808
chr3	42880689	42881584
chr3	42905807	42906703
chr3	42935288	42936083
chr3	42961358	42962258
chr3	42964054	42964913
chr3	42979043	42979949
chr3	43011452	43012318
chr3	43013443	43014378
chr3	43015836	43016779
chr3	43023918	43024822
chr3	43031255	43032128
chr3	43036598	43037441
chr3	43060314	43061155
chr3	43062564	43063407
chr3	43070997	43071864
chr3	43105593	43106456
chr3	43161998	43162459
chr3	43162579	43163305
chr3	43168516	43169262
chr3	43176749	43177622
chr3	43178710	43179478
chr3	43179791	43180676
chr3	43181049	43181838
chr3	43194290	43195150
chr3	43198103	43198967
chr3	43215588	43216423
chr3	43216964	43217833
chr3	43222354	43223203
chr3	43223583	43224308
chr3	43224632	43225167
chr3	43225274	43225846
chr3	43233340	43234176
chr3	43243725	43244657
chr3	43246642	43247488
chr3	43255463	43256040
chr3	43256458	43257325
chr3	43264555	43265218
chr3	43286129	43286995
chr3	43288245	43289067
chr3	43290861	43291672
chr3	43296363	43297268
chr3	43298704	43299227
chr3	43302115	43302965
chr3	43307595	43308489
chr3	43326006	43326836
chr3	43327028	43327901
chr3	43331065	43331826
chr3	43338043	43338670
chr3	43342999	43343911
chr3	43346858	43347682
chr3	43353770	43354559
chr3	43369743	43370635
chr3	43377884	43378777
chr3	43389472	43390359
chr3	43391381	43392169
chr3	43405884	43406773
chr3	43456996	43457913
chr3	43473198	43474164
chr3	43477332	43478205
chr3	43491612	43492474
chr3	43498971	43499846
chr3	43502866	43503745
chr3	43543985	43544882
chr3	43608432	43609304
chr3	43617686	43618521
chr3	43621661	43622588
chr3	43632055	43632543
chr3	43638473	43639318
chr3	43641297	43642206
chr3	43646088	43646961
chr3	43690474	43691376
chr3	43695353	43696162
chr3	43699721	43700578
chr3	43707699	43708455
chr3	43708909	43709722
chr3	43755290	43756187
chr3	43769254	43770099
chr3	43770671	43771414
chr3	43773203	43774115
chr3	43893998	43894875
chr3	43994777	43995664
chr3	43998807	43999669
chr3	44045583	44046486
chr3	44058252	44059126
chr3	44198417	44199313
chr3	44207907	44208814
chr3	44235625	44236513
chr3	44323117	44324006
chr3	44338017	44338933
chr3	44355390	44356239
chr3	44439517	44440308
chr3	44440437	44441102
chr3	44475881	44476505
chr3	44477177	44478089
chr3	44510239	44511111
chr3	44517961	44518865
chr3	44532540	44533445
chr3	44554764	44555682
chr3	44584518	44585422
chr3	44624672	44625558
chr3	44648342	44649219
chr3	44685105	44685979
chr3	44712243	44713150
chr3	44729145	44730056
chr3	44761228	44762140
chr3	44861478	44862368
chr3	44865264	44866023
chr3	44913649	44914546
chr3	44954781	44955614
chr3	44966691	44967602
chr3	44969015	44969847
chr3	44975757	44976635
chr3	44981390	44982147
chr3	44984135	44984971
chr3	44987782	44988666
chr3	45005532	45006371
chr3	45011733	45012600
chr3	45020331	45021221
chr3	45024609	45025518
chr3	45034522	45035440
chr3	45035760	45036522
chr3	45037424	45038331
chr3	45040447	45041341
chr3	45043448	45044338
chr3	45054673	45055514
chr3	45058268	45059182
chr3	45064510	45065376
chr3	45076045	45076918
chr3	45078741	45079539
chr3	45098091	45099001
chr3	45100749	45101630
chr3	45105520	45106437
chr3	45109823	45110721
chr3	45112383	45113195
chr3	45113542	45114364
chr3	45117597	45118516
chr3	45122791	45123646
chr3	45124011	45124786
chr3	45126718	45127545
chr3	45133574	45134463
chr3	45138819	45139631
chr3	45144037	45144852
chr3	45145855	45146671
chr3	45163395	45164209
chr3	45167052	45167984
chr3	45169543	45170392
chr3	45204923	45205755
chr3	45210261	45211142
chr3	45224785	45225586
chr3	45225896	45226738
chr3	45252586	45253447
chr3	45355046	45355937
chr3	45362622	45363453
chr3	45367078	45367992
chr3	45381313	45382158
chr3	45388062	45388965
chr3	45464228	45465122
chr3	45497665	45498585
chr3	45511214	45512093
chr3	45537631	45538552
chr3	45545261	45546163
chr3	45547761	45548602
chr3	45551507	45552386
chr3	45553111	45553938
chr3	45554207	45554946
chr3	45560049	45560924
chr3	45565858	45566730
chr3	45567512	45568418
chr3	45592827	45593455
chr3	45593682	45594523
chr3	45596021	45596854
chr3	45608550	45609435
chr3	45611330	45612278
chr3	45623103	45624010
chr3	45624435	45625224
chr3	45628635	45629525
chr3	45631234	45632149
chr3	45639723	45640623
chr3	45642677	45643427
chr3	45645701	45646500
chr3	45646960	45647789
chr3	45653440	45654268
chr3	45654398	45655156
chr3	45656446	45657314
chr3	45659785	45660672
chr3	45664395	45665142
chr3	45665265	45665595
chr3	45676644	45677524
chr3	45679537	45680391
chr3	45688791	45689708
chr3	45693775	45694702
chr3	45724629	45725518
chr3	45728197	45729007
chr3	45741568	45742235
chr3	45760851	45761747
chr3	45772359	45773243
chr3	45795987	45796822
chr3	45841671	45842526
chr3	45856130	45856940
chr3	45864769	45865652
chr3	45869842	45870756
chr3	45880853	45881719
chr3	45885926	45886746
chr3	45890324	45891139
chr3	45892456	45893380
chr3	45893984	45894761
chr3	45908014	45908923
chr3	45915500	45916415
chr3	45928786	45929691
chr3	45931912	45932813
chr3	45938586	45939446
chr3	45943030	45943883
chr3	45950545	45951371
chr3	45958044	45958894
chr3	45965351	45966280
chr3	45972311	45973215
chr3	45975485	45976052
chr3	45976447	45977330
chr3	45978077	45978972
chr3	45987782	45988685
chr3	45993378	45994116
chr3	45995359	45996210
chr3	46013230	46014186
chr3	46017495	46018379
chr3	46021430	46022279
chr3	46029676	46030462
chr3	46031855	46032598
chr3	46045952	46046842
chr3	46053510	46054410
chr3	46059141	46059998
chr3	46065041	46065949
chr3	46068162	46069015
chr3	46070371	46071287
chr3	46076473	46077372
chr3	46078544	46079434
chr3	46087618	46088352
chr3	46089182	46089983
chr3	46091085	46091766
chr3	46095028	46095941
chr3	46097633	46098182
chr3	46098293	46098917
chr3	46100548	46101459
chr3	46102354	46103176
chr3	46105126	46106047
chr3	46107476	46108155
chr3	46108915	46109794
chr3	46110628	46111555
chr3	46114105	46115015
chr3	46116712	46117610
chr3	46119485	46120387
chr3	46124349	46125191
chr3	46127317	46128178
chr3	46130322	46131170
chr3	46132273	46133156
chr3	46135204	46136098
chr3	46141587	46142499
chr3	46143709	46144617
chr3	46154291	46154875
chr3	46162597	46163417
chr3	46183087	46183924
chr3	46184441	46185160
chr3	46186634	46187540
chr3	46191523	46192382
chr3	46193154	46194071
chr3	46194742	46195555
chr3	46208013	46208914
chr3	46209526	46210314
chr3	46211816	46212600
chr3	46212979	46213897
chr3	46214530	46215286
chr3	46221372	46222033
chr3	46222482	46223389
chr3	46228142	46228955
chr3	46236070	46236939
chr3	46241868	46242780
chr3	46244905	46245753
chr3	46261963	46262700
chr3	46269220	46270140
